538,Пешеход,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),,214
539,Водитель,8,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),402,215
540,Водитель,20,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),403,215
541,Водитель,21,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),404,216
542,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),405,216
543,Водитель,8,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),405,216
544,Водитель,1,Не пострадал,мужчина,Нет (не скрывался),406,217
545,Водитель,14,Не пострадал,мужчина,Нет (не скрывался),407,217
546,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),407,217
547,Водитель,9,Не пострадал,мужчина,Нет (не скрывался),408,218
548,Водитель,20,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),409,218
549,Водитель,15,Не пострадал,мужчина,Нет (не скрывался),410,218
550,Водитель,19,Не пострадал,женщина,Нет (не скрывался),411,219
551,Пешеход,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),,219
552,Водитель,19,Не пострадал,мужчина,Нет (не скрывался),412,220
553,Водитель,18,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),413,220
554,Водитель,35,Не пострадал,мужчина,Нет (не скрывался),414,221
916,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,363
555,Водитель,3,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),415,221
556,Водитель,,"",,Скрылся и впоследствии не установлен,416,222
557,Пешеход,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),,222
558,Водитель,14,Не пострадал,мужчина,Нет (не скрывался),417,223
559,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),,223
560,Водитель,8,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),418,224
561,Водитель,40,Не пострадал,мужчина,Нет (не скрывался),419,224
562,Водитель,19,Не пострадал,женщина,Нет (не скрывался),420,225
563,Водитель,18,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),421,225
564,Водитель,4,Не пострадал,женщина,Нет (не скрывался),422,226
565,Водитель,11,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),423,226
566,Водитель,12,Не пострадал,мужчина,Нет (не скрывался),424,226
567,Водитель,9,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),425,227
568,Водитель,17,Не пострадал,мужчина,Нет (не скрывался),426,227
569,Водитель,3,Не пострадал,мужчина,Нет (не скрывался),427,228
570,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),428,228
571,Водитель,2,Не пострадал,мужчина,Нет (не скрывался),428,228
572,Водитель,23,Не пострадал,мужчина,Нет (не скрывался),429,228
573,Водитель,20,Не пострадал,мужчина,Нет (не скрывался),430,229
574,Водитель,1,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),431,229
575,Водитель,17,Скончался в течение 9 суток,мужчина,Нет (не скрывался),432,230
576,Водитель,9,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),433,230
577,Водитель,20,Не пострадал,мужчина,Нет (не скрывался),434,230
578,Водитель,7,Не пострадал,мужчина,Нет (не скрывался),435,231
579,Водитель,12,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),436,231
580,Водитель,12,Не пострадал,женщина,Нет (не скрывался),437,231
581,Водитель,9,Не пострадал,мужчина,Нет (не скрывался),438,232
582,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),438,232
583,Водитель,96,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),439,233
584,Водитель,24,Не пострадал,мужчина,Нет (не скрывался),440,233
585,Водитель,2,Не пострадал,мужчина,Нет (не скрывался),441,234
586,Водитель,14,Не пострадал,мужчина,Нет (не скрывался),442,234
946,Водитель,5,Не пострадал,мужчина,Нет (не скрывался),717,378
587,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),443,234
588,Водитель,1,Не пострадал,мужчина,Нет (не скрывался),443,234
589,Водитель,27,Не пострадал,мужчина,Нет (не скрывался),444,235
590,Водитель,6,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),445,235
591,Водитель,15,Не пострадал,мужчина,Нет (не скрывался),446,236
592,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),447,236
593,Водитель,6,Не пострадал,женщина,Нет (не скрывался),447,236
594,Водитель,8,Не пострадал,мужчина,Нет (не скрывался),448,236
595,Водитель,12,Не пострадал,мужчина,Нет (не скрывался),449,237
596,Водитель,10,Не пострадал,женщина,Нет (не скрывался),450,237
597,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),450,237
598,Водитель,2,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),451,238
599,Водитель,7,Не пострадал,женщина,Нет (не скрывался),452,239
600,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),453,239
601,Водитель,8,Не пострадал,мужчина,Нет (не скрывался),453,239
602,Водитель,39,Не пострадал,мужчина,"Скрылся, впоследствии разыскан (установлен)",454,240
603,Пешеход,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),,240
604,Водитель,1,Не пострадал,женщина,Нет (не скрывался),455,241
605,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),456,241
606,Водитель,17,Не пострадал,мужчина,Нет (не скрывался),456,241
607,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),457,242
608,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),457,242
609,Водитель,3,Не пострадал,мужчина,Нет (не скрывался),457,242
610,Водитель,37,Не пострадал,мужчина,Нет (не скрывался),458,243
611,Водитель,18,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),459,243
612,Водитель,3,Не пострадал,мужчина,Нет (не скрывался),460,244
613,Пешеход,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),,244
614,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),461,245
615,Водитель,17,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),461,245
616,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),462,245
617,Водитель,14,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),462,245
618,Водитель,8,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),463,245
619,Водитель,0,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),464,246
620,Водитель,0,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),465,247
621,Водитель,11,Не пострадал,мужчина,Нет (не скрывался),466,248
622,Пешеход,,Скончался в течение 1 суток,мужчина,Нет (не скрывался),,248
623,Водитель,18,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),467,249
624,Водитель,3,Не пострадал,мужчина,Нет (не скрывался),468,249
625,Водитель,9,Не пострадал,женщина,Нет (не скрывался),469,250
626,Водитель,3,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),470,250
627,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),470,250
628,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),470,250
629,Водитель,15,Не пострадал,мужчина,Нет (не скрывался),471,250
630,Водитель,7,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),472,251
631,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),473,251
632,Водитель,34,Не пострадал,мужчина,Нет (не скрывался),473,251
633,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),473,251
634,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),474,252
635,Водитель,11,Не пострадал,мужчина,Нет (не скрывался),474,252
636,Водитель,14,Не пострадал,мужчина,Нет (не скрывался),475,253
637,Водитель,21,Не пострадал,мужчина,Нет (не скрывался),476,253
1166,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,466
638,Пешеход,,"Скончался на месте ДТП по прибытию скорой медицинской помощи, но до транспортировки в медицинское учреждение",женщина,Нет (не скрывался),,253
639,Водитель,19,Не пострадал,мужчина,Нет (не скрывался),477,254
640,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,254
641,Водитель,14,Не пострадал,женщина,Нет (не скрывался),478,255
642,Пешеход,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),,255
643,Водитель,10,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),479,256
644,Водитель,14,Не пострадал,мужчина,Нет (не скрывался),480,256
645,Водитель,19,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),481,257
646,Водитель,22,Не пострадал,мужчина,Нет (не скрывался),482,258
647,Водитель,0,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),483,258
648,Водитель,20,Не пострадал,мужчина,Нет (не скрывался),484,259
649,Водитель,13,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),485,259
650,Водитель,12,Не пострадал,мужчина,Нет (не скрывался),486,260
651,Водитель,11,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),487,260
652,Водитель,23,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),488,261
653,Водитель,15,Не пострадал,мужчина,Нет (не скрывался),489,261
654,Водитель,10,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),490,262
655,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),490,262
656,Водитель,6,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),491,262
657,Водитель,18,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),492,263
658,Водитель,19,Не пострадал,мужчина,Нет (не скрывался),493,263
659,Водитель,15,Не пострадал,,Нет (не скрывался),494,263
660,Водитель,11,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),495,264
661,Водитель,23,Не пострадал,мужчина,Нет (не скрывался),496,264
662,Водитель,30,Не пострадал,мужчина,Нет (не скрывался),497,265
663,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),498,265
664,Водитель,29,Не пострадал,мужчина,Нет (не скрывался),498,265
665,Водитель,30,Не пострадал,мужчина,Нет (не скрывался),499,266
1167,Водитель,12,Не пострадал,мужчина,Нет (не скрывался),880,467
666,Водитель,2,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),500,266
667,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),501,267
668,Водитель,27,Не пострадал,мужчина,Нет (не скрывался),501,267
669,Водитель,16,Не пострадал,мужчина,Нет (не скрывался),502,267
670,Водитель,7,Не пострадал,мужчина,Нет (не скрывался),503,267
671,Водитель,22,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),504,268
672,Водитель,8,Не пострадал,мужчина,Нет (не скрывался),505,268
673,Водитель,11,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),506,269
674,Водитель,7,Не пострадал,мужчина,Нет (не скрывался),507,269
675,Водитель,18,Не пострадал,мужчина,Нет (не скрывался),508,270
676,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),509,270
677,Водитель,25,Не пострадал,мужчина,Нет (не скрывался),509,270
678,Водитель,15,Не пострадал,мужчина,Нет (не скрывался),510,270
679,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),511,271
680,Водитель,6,Не пострадал,мужчина,Нет (не скрывался),511,271
681,Водитель,8,Не пострадал,мужчина,Нет (не скрывался),512,271
682,Водитель,12,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),513,272
683,Водитель,11,Не пострадал,мужчина,Нет (не скрывался),514,272
684,Водитель,23,Не пострадал,мужчина,Нет (не скрывался),515,272
685,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),516,273
686,Водитель,95,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),516,273
687,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),516,273
688,Водитель,1,Не пострадал,женщина,Нет (не скрывался),517,273
689,Водитель,25,Не пострадал,мужчина,Нет (не скрывался),518,273
690,Водитель,8,Скончался на месте ДТП до приезда скорой медицинской помощи,мужчина,Нет (не скрывался),519,274
691,Водитель,10,Не пострадал,женщина,Нет (не скрывался),520,274
692,Водитель,8,Не пострадал,женщина,Нет (не скрывался),521,274
693,Водитель,8,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),522,275
694,Водитель,14,Не пострадал,женщина,Нет (не скрывался),523,275
695,Водитель,18,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),524,276
696,Водитель,23,Не пострадал,мужчина,Нет (не скрывался),525,276
697,Водитель,15,Не пострадал,женщина,Нет (не скрывался),526,277
698,Пешеход,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),,277
699,Водитель,4,Не пострадал,женщина,Нет (не скрывался),527,278
1168,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),,467
700,Водитель,4,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),528,278
701,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),528,278
702,Водитель,6,Не пострадал,женщина,Нет (не скрывался),529,279
703,Водитель,8,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),530,279
704,Водитель,21,Не пострадал,мужчина,Нет (не скрывался),531,280
705,Водитель,20,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),532,280
706,Водитель,12,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),533,281
707,Водитель,7,Не пострадал,мужчина,Нет (не скрывался),534,282
708,Водитель,13,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),535,282
709,Водитель,7,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),536,283
710,Водитель,12,Не пострадал,мужчина,Нет (не скрывался),537,283
711,Водитель,29,Не пострадал,,Нет (не скрывался),538,284
712,Водитель,15,Не пострадал,,Нет (не скрывался),539,284
713,Водитель,26,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),540,284
714,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),540,284
715,Водитель,21,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),541,285
716,Водитель,7,Не пострадал,мужчина,Нет (не скрывался),542,286
717,Пешеход,,Скончался на месте ДТП до приезда скорой медицинской помощи,женщина,Не установлен,,286
718,Водитель,17,Не пострадал,мужчина,Нет (не скрывался),543,287
719,Водитель,22,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),544,287
720,Водитель,5,Не пострадал,мужчина,Нет (не скрывался),545,288
721,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,288
